modulenumber,X,B10_Spco,D28_Bogr,B13_Spco,C19_Spco,D30_Spco,C21_Bogr,B10_Bogr,B9_Spco,C22_Spco,B14_Spco,C17_Bogr,A7_Bogr,F43_Bogr,A8_Bogr,C18_Spco,C22_Bogr,F41_Bogr,A7_Spco,D28_Spco,F41_Spco,A8_Spco,B11_Spco,D25_Spco,D31_Bogr,C20_Spco,B12_Spco,A1_Spco,B12_Bogr,A4_Spco,B16_Spco,B16_Bogr,A1_Bogr,D26_Spco,A3_Bogr,A5_Bogr,A5_Spco,F44_Bogr,D32_Bogr,F42_Spco,C17_Spco,A2_Bogr,C24_Bogr,A4_Bogr,B9_Bogr,F43_Spco,C23_Bogr,D31_Spco,C21_Spco,D25_Bogr,B15_Spco,B11_Bogr,B13_Bogr,C20_Bogr,D27_Bogr,A2_Spco,A6_Spco
16,C2483,7.227790816,7.121390454,7.905486684,7.162929189,7.436295887,7.734526316,7.371464974,7.404719254,8.814303726,8.20931255,7.94383725,7.328918428,6.791688983,6.941489819,7.897207949,6.227749781,7.295217102,7.646735996,7.128721993,7.856064459,7.08902395,7.912449465,8.973539807,7.730067456,6.331871865,7.473894087,8.738059534,6.961267187,8.819020184,6.957655228,7.944186488,7.561507134,8.571283487,7.430751408,7.217196593,8.783966391,6.775625981,8.029726713,7.922265167,7.245294029,7.544143711,7.905339756,7.554082638,7.194032389,7.175515315,7.455012815,8.220553519,6.536158851,7.288545128,7.445992359,7.666906868,7.074967993,7.411843334,7.631191277,8.990855725,7.730394192
16,C1876,7.813531594,7.205799612,7.564735729,7.317509886,7.919247756,5.51099293,6.33299843,7.649143083,7.191994779,7.472718495,7.133694871,7.097212899,6.529829809,6.76601876,7.877732622,6.580318279,6.883538782,8.067181609,7.033893642,6.92976948,7.692824605,7.097203564,7.312526593,7.070981829,7.411788424,7.483238766,7.067113022,7.855683984,6.898309523,7.601543485,7.606416469,8.513155118,7.412703305,6.592651207,6.578161215,7.824933604,7.163041701,8.050880045,6.765034059,7.451510462,7.593366388,8.29610765,6.111177414,8.083633108,7.544648097,7.368221059,7.136017935,8.864908882,7.259460673,7.640866576,7.020452232,7.213305153,8.97207082,6.700535284,8.054450661,7.609879647
16,C118,8.203741864,7.804064688,6.778081933,7.151964275,6.014135249,8.294393004,7.941652197,10.70694502,7.630377901,7.270785908,7.387579924,7.133384851,8.031797974,8.021453215,6.456820177,7.009166844,8.391113073,6.90112236,7.039414005,8.232741171,7.256281261,7.045838709,6.941750838,8.05272368,7.183658685,7.024172916,7.158353321,5.992042765,7.349479777,6.824890919,7.767093848,7.704035523,8.248286032,7.848742365,8.624696792,6.856055737,7.328972293,7.727086181,6.801434294,7.620248199,7.506776269,8.412539644,6.621635851,7.756197251,7.587962153,9.000146324,7.77907526,7.563827793,8.062523423,7.249629397,7.376482218,7.763189612,7.651880128,8.0692857,8.619391607,7.545717802
16,C1235,6.518095202,6.957592615,7.72964808,6.069789929,6.577185802,7.832972309,7.380449715,6.768551636,6.967446899,7.093658222,7.031937261,7.051917652,7.552468279,8.442102021,7.023810462,6.984695959,7.403865971,6.330459996,6.046978276,7.57213233,7.309266999,5.971563638,6.555703176,7.072940928,6.621482687,7.053471241,7.303897805,6.782387019,6.451844871,6.560505997,6.939774324,5.896299001,5.911727503,8.141464711,6.54835457,6.376076923,5.715897463,7.251188884,7.361245966,7.22617003,6.360211996,7.50110853,5.958213635,8.353889255,7.230383386,7.062855735,7.044742969,6.974576052,9.14107001,6.236253495,6.904221105,7.563447214,6.358719337,6.457744103,7.014103736,7.324981978
16,C2476,6.623775884,6.797713402,6.649125241,5.665268649,6.361858674,7.940220224,6.62481007,6.761623095,6.163131567,6.080482354,6.146607186,6.260285701,6.626551425,8.502990063,6.095882804,6.646157518,6.829673828,7.094502682,6.012323554,6.143210957,6.693536589,7.111051687,6.167263093,6.779861192,5.471692438,7.089654916,6.137451823,6.259456526,7.241457299,7.005527839,6.238176162,5.556971427,6.595666513,7.440291614,6.397894774,5.837631499,6.256173678,7.110790341,5.944370291,6.797179929,7.65541762,6.898729435,6.248266144,5.960919795,7.496011689,6.806363514,6.316430954,6.879851008,8.895442629,4.950218242,6.768347916,6.480090675,5.977641022,6.550117365,6.206831894,6.285506089
16,C1877,7.787680582,8.399918809,7.692521435,7.485129537,8.209627462,6.965878337,7.130053502,7.907288737,8.372782006,7.764407393,7.932783326,7.60304387,7.129928897,7.311835794,8.475795328,8.279977489,8.501637844,8.356344268,7.044997976,7.17397623,8.726970372,7.167191604,8.756214779,7.04038352,9.363178742,7.955220404,8.383118274,7.58196707,9.080546333,9.255630194,7.096880937,7.871046291,8.484124491,8.186587076,7.012472419,7.98629714,10.2592902,8.059910012,8.015482714,8.010269137,7.597812429,8.940455548,7.109473746,8.373101714,8.689122785,7.537377551,7.605036518,8.867189351,8.455331907,7.354186673,7.314754226,8.126356387,8.465104208,8.121907128,9.985937473,7.924791293
16,C2110,8.23505312,8.461198544,8.769495366,8.538742515,8.046561153,8.857810532,8.648280036,8.007514835,8.352087418,7.73914634,8.650719373,8.555817023,8.494755633,8.358192096,8.591860586,8.73917336,9.890679851,7.893787328,7.51754943,8.766480511,8.406134786,8.178088719,8.389762728,8.060439796,8.758275378,8.993233675,8.632877787,8.652828713,9.633067786,7.565448022,8.662625714,10.19076926,8.365190581,9.94008056,8.572181071,6.862227545,8.706215547,8.659897744,7.78046565,7.750348742,8.090447433,9.680496651,7.99875087,8.310776633,8.63610385,8.882943322,8.367876913,8.202697491,8.17054653,8.275866357,8.416602941,8.360230681,8.187515208,7.79306683,10.02098718,8.859768378
16,C713,7.468698191,7.785807424,7.234813468,7.422286205,7.607630072,9.014166869,7.882639621,7.205559543,8.148810752,9.254248437,8.013299157,7.934731511,9.143149512,7.708295391,8.345233693,7.459815951,9.97911702,7.641453248,7.284861582,7.892033742,7.694798356,7.932406766,7.487715112,6.974110329,9.38306896,8.228825612,9.090644172,9.217467157,8.201193149,8.316560266,8.35063512,8.705689128,7.556118808,8.396494683,7.492990653,8.016916643,7.466027763,10.6881874,8.281607187,7.722193807,7.940098075,8.512026041,7.507659618,7.757126181,7.767136369,8.275954997,8.12462171,7.920815368,7.900025863,8.158169188,8.001697791,7.450393031,12.45560189,7.980122778,9.208052973,7.71827818
16,C2016,8.806986406,8.624998685,7.4440657,8.709955621,7.117933496,7.188822057,7.638225998,6.197494492,7.399938311,8.048898114,8.298250739,7.555706805,8.76468568,8.122982901,6.21077409,8.138274488,7.295249493,9.432445238,8.537444987,7.76109505,8.061356448,8.746207167,8.980458883,7.52441897,7.655259249,8.60525446,9.588053968,8.212316468,9.790445642,9.03213638,8.069532333,7.708967524,9.055626171,7.670672609,8.780190632,9.344544949,6.769382729,8.357056827,6.813433777,8.664746442,8.178916228,7.477393336,8.334805057,7.520865343,8.561579486,7.928674888,6.788535729,8.820636167,7.462138894,7.024925903,8.680282273,7.871744557,6.937747645,8.016002863,8.345564089,8.030267529
16,C73,7.692579483,8.130883527,8.040642516,7.833971619,7.481817487,8.556769594,8.307589751,8.342628253,9.052315708,10.68451027,8.268156667,8.583522802,10.12244805,8.296509961,8.793390733,7.847960408,10.96676484,8.08281327,7.707648664,8.290802997,8.381758441,9.157377575,7.584433187,7.518059269,10.58385686,9.086735621,10.40503458,10.25679496,8.42914032,9.161347298,8.989420159,9.535427316,8.085802814,9.488586453,7.738353274,8.300509967,7.247099896,11.58952024,8.71296169,8.356951857,8.619114365,8.784140094,8.277824837,8.151394683,7.943613997,8.766154503,8.63459247,7.397743688,8.011058469,8.63991532,8.861223399,7.794270952,13.48349845,8.598375306,9.715170486,7.466580338
16,C291,10.94384784,11.09736755,10.06556092,10.59863622,10.187049,11.20199564,10.00030416,10.51312554,10.98615668,11.00985613,10.98472522,10.4532059,11.06447312,11.12601037,10.35332567,11.18198037,11.48544998,10.08248693,10.47267555,10.71457075,10.83382241,9.895282467,10.30778766,11.23115227,10.56137484,10.06547942,10.89915234,11.60111354,10.86893295,10.36721954,10.95671525,10.52006658,10.76486145,11.66064416,10.09228617,10.50469251,10.32828409,9.936826313,10.26541823,10.8868394,10.81972694,10.91518118,10.5476108,10.66174698,11.75189426,12.02525306,11.06763903,12.14832808,11.96674138,11.51278617,11.45011579,11.90058169,12.61627676,11.84930478,11.44776204,11.74682173
16,C1756,9.285345508,9.285514756,10.16805576,8.396909021,11.22808824,9.973220868,7.973460657,8.281549336,9.679733962,8.78272108,10.21918304,10.55417458,10.57613026,9.10555741,10.25979048,10.38725504,10.46448885,8.577260214,9.592096119,10.29142781,9.860201369,8.792517417,9.249463593,9.579318183,9.610737748,10.44738581,9.271702799,8.916657683,10.8721578,8.550452591,10.41192346,11.22832244,9.618170015,10.52228677,10.3158137,8.501868126,9.901310359,9.083391782,9.578128727,8.482875096,8.968339303,9.461075271,9.098651353,10.36620042,9.593727197,10.12234691,8.845106964,9.054114244,10.87879499,9.871594143,9.09133758,10.44384356,8.406657777,9.841743611,11.26219879,10.58552868
16,C1019,5.495378881,6.095404742,6.882066551,5.432273401,5.804465723,7.22505247,6.523832558,6.064345949,6.141102564,6.43921334,6.233980068,6.356370931,6.833416597,7.555836718,6.404922016,6.173174992,6.588319488,6.037202995,5.319233159,6.859581221,6.548045953,5.319383134,5.554879552,6.025150971,5.899070927,6.166166464,6.443128983,5.819717961,6.047243988,5.854551561,6.301328081,5.179255892,5.758585714,7.325876992,5.842870656,5.476393526,5.460095941,6.550268849,6.374636552,6.457889451,5.839095124,6.625129296,5.388859404,6.970489502,6.190171611,6.35522607,6.397899285,6.588850904,8.156262502,5.678288394,6.282049118,6.868185951,5.997360722,5.91157514,6.158434969,6.60287408
16,C1038,6.197048709,7.046040637,5.833642614,6.203113765,5.078546996,6.364994975,6.69298525,7.725611693,6.164805858,6.267152276,6.672012106,7.10584757,6.53738811,6.496463526,6.144890406,5.909581741,6.403612797,5.54807842,5.846683797,5.85994586,6.0432127,5.893256312,5.865166119,6.495768659,6.383156549,5.715074349,5.703271128,5.96875427,6.012662787,5.797790708,5.664706349,7.097454196,6.262057485,6.233864895,5.36884001,5.888588526,6.36553799,6.694300346,6.306582389,6.364103171,5.946142301,7.220396157,5.913732619,6.572096089,8.447339911,7.245571824,6.322739095,6.278963852,6.84566229,5.701683508,6.064908871,6.376944127,6.735337946,5.774100232,5.757589688,6.034387824
16,C2412,6.638913423,6.786456626,6.251064989,5.680583874,5.974877146,7.613123022,6.17018997,5.693959995,7.478158907,5.971620182,6.615730591,6.932464192,6.272232434,7.290189876,6.881114235,5.674636012,6.938441527,8.277859407,6.329943182,7.117325607,5.910364977,7.731532902,6.361784723,7.239570819,6.280461636,5.995659848,7.426672734,5.215649174,6.428494484,5.901839111,6.38186788,8.263387049,7.887600184,6.940896621,6.507281638,8.262730299,6.703254135,7.279199166,7.338832134,5.60164045,6.668863248,6.540399938,6.142594352,6.687889608,6.787422284,6.493969267,7.306935784,6.613229624,8.875577102,5.79983621,7.749022369,8.536111675,4.98516783,6.985987372,6.522980961,5.942399153
16,C1148,9.777539156,9.945102868,10.98565189,10.53119936,9.746831304,9.877628677,11.39570617,10.31630669,10.7879885,10.20741787,11.23396765,10.53279806,10.1139594,10.39870592,9.97194252,10.00177845,8.970059108,9.889794861,10.23103507,11.01999846,9.771704651,10.34769977,10.77785404,10.4376146,10.24107009,10.46864302,10.00181919,9.58781674,10.42778475,9.990764837,9.33811228,10.83341068,11.36754461,10.90455419,10.7521246,9.14329696,8.325763996,8.567913744,10.06758607,10.81320493,10.7300816,9.938909665,10.48821035,10.41490934,10.62294095,8.921525793,10.67418908,10.1588093,9.463993705,10.1539491,9.991522394,10.79176967,8.636658561,9.454779365,10.25410775,10.31750873
16,C2399,7.419139809,6.986002744,7.367431357,6.593710235,9.12181945,6.275171864,6.040578488,7.506995744,6.644827954,6.617091359,7.135154553,5.977069143,6.655602104,6.837782748,6.25235575,6.417775331,6.974683239,6.931032691,6.973504582,7.039459202,6.53428873,6.106547501,7.218076382,6.924603929,5.907468651,6.800985888,6.899193127,7.115106726,6.680539844,6.830232568,6.351156414,6.512989747,7.253764059,6.432543169,6.871347809,6.553190692,6.950628118,7.260570591,7.235206509,6.780657529,6.846846352,7.055736701,5.989741813,6.741209201,6.771088751,7.608616783,6.389373326,8.425500422,6.918468515,6.905339144,6.156294483,6.823884601,6.546038236,6.547643566,6.944054293,7.182520789
16,C2386,6.954252046,8.442599528,7.710884552,7.980895047,8.703760509,8.666024281,6.689628301,6.660383288,7.598071575,7.588306958,7.653622581,8.297233696,7.474699359,7.790984513,6.685384537,9.261855594,8.296645041,6.323071671,8.073999158,8.850795703,7.29778805,8.531972842,8.882177184,7.081472931,7.639326044,8.506613359,6.015458859,7.36586205,8.020798858,7.816699473,7.471417641,6.875846452,8.081529481,7.308773453,7.996139605,7.154492825,8.338091333,8.155955627,6.184389414,7.574451278,7.496158687,9.585509493,7.196395998,7.375061559,7.802725904,7.788282739,6.644339092,7.395714826,9.03409151,6.561244637,6.468604659,7.49952166,6.459587795,8.525222371,7.632348297,6.564006028
16,C996,9.001874918,8.49397648,8.75200448,8.138966513,9.649194126,8.705291009,7.71407755,8.611488185,8.885743469,8.49667646,8.369055689,8.227018794,7.98207639,8.610330441,8.344434172,8.204579525,8.862748385,8.721030386,7.464933816,8.610148771,8.639176583,8.494250225,8.654399616,8.453495227,8.862674075,8.613800767,8.6224015,8.368302616,8.97899635,8.405341846,8.164359576,8.713324713,8.8896368,8.841343023,7.953731523,8.243732969,7.424241636,8.44263311,8.184801038,8.51062887,8.767254618,8.484978188,7.613535003,8.493403424,8.719338092,9.293615838,8.975830321,9.295375305,8.912635416,8.392177619,8.376297253,8.59390943,8.808915379,7.689119587,8.681244554,9.238535379
16,C1935,8.526157723,8.850046891,8.601895298,8.624274895,8.609293893,8.82719783,9.056460515,8.358701358,8.588275498,8.203888559,9.278646516,8.839122821,8.938620437,8.973894032,8.239268171,8.942713211,8.909753036,8.929199385,7.989953803,8.774926368,8.40116386,8.769652531,8.649386342,8.299930683,8.617986888,8.480989741,8.230279455,9.17757681,8.71916649,8.019759156,8.730710805,7.947763015,8.915531495,9.237341465,8.796874531,8.895505591,8.182012985,8.787676353,8.892737693,8.439835621,8.590631268,8.861319341,8.716587468,8.873731895,7.203151874,7.973551631,7.979385749,7.614553675,8.182388521,7.601641467,7.838118758,8.078222788,8.188105756,7.655862515,7.851407067,7.815754595
16,C1845,5.963804247,6.671698119,6.082837992,5.897879923,6.679266537,6.512773561,6.140568968,6.21372688,5.711651975,6.56477818,6.295348481,6.706307692,5.737317202,5.964756843,6.203040758,4.790553739,5.685819599,6.720189193,5.624118231,5.493514908,5.75100952,7.151630221,5.735575684,6.569585621,5.475404591,5.701666765,5.383369746,6.257115844,5.678563461,6.198089188,6.352990842,6.399933175,5.473538345,6.533963695,6.364424663,5.957686912,4.883604169,6.309526134,5.267768511,5.51771599,6.746043809,6.453561602,5.336929681,5.612936899,5.602314294,6.798423137,6.426961168,6.013513686,5.909432737,6.015519822,6.613298514,6.333422055,6.742451936,6.386443982,5.299361999,5.565650762
16,C1844,5.436156053,5.384604799,6.505810779,5.294235663,5.406559223,6.598405604,6.144313317,5.810220237,5.684483021,5.938696601,5.873463658,5.821638855,6.28269766,7.06869205,5.816530811,5.839639086,5.806158636,5.287490022,4.965550412,6.358327371,6.128128287,4.741273256,5.254904641,5.360034622,5.158807291,5.793181025,5.344414341,5.320532448,5.58594656,5.418254721,5.8475549,5.024886307,5.436556187,6.865123481,5.592028374,5.226225761,5.117143058,6.114801421,5.668627206,5.999865697,5.379600107,6.006060811,4.993646457,6.409881891,5.689201259,5.770325072,5.892253264,6.125507856,7.692091277,5.348769505,5.882157434,6.257922822,5.166728469,5.36330824,5.493980971,6.15796932
16,C736,9.221604253,9.034726024,9.054840423,9.498663504,9.15333108,9.981744242,9.279027377,8.630682829,9.081905735,9.254572664,9.40693334,9.765903458,10.24171684,10.27618804,8.938344695,9.564050592,10.47596548,9.232732673,9.015814733,9.343380452,9.340066868,9.189442088,9.304672497,9.803364233,10.17350657,9.155844464,8.802272933,8.542297244,8.725026214,8.675020709,8.876674156,9.53823804,8.579280922,10.0965613,9.365850693,9.368042964,7.382179366,8.456830036,9.36802927,9.357997163,8.992724254,8.822163893,8.692300765,10.09254968,8.792023948,10.14107682,9.138074543,8.733487131,10.73927242,9.643150965,9.082289637,9.273074864,9.081407006,8.850905321,9.19602796,8.971549977
16,C1504,5.614223881,4.651061005,5.404412002,5.5139635,4.77698956,5.78375296,5.400923335,5.831349783,4.624909783,4.895472377,5.560852,5.753364777,5.900697363,5.16647886,4.310737173,5.577213057,5.206621217,4.630702184,5.823486494,5.054240268,4.918722306,4.683099535,3.335726255,4.872333534,4.932120919,4.741354485,4.746083459,3.773360818,5.449647,4.418083192,5.061049801,4.720680225,5.452931085,5.289701151,5.986928258,4.039292864,5.397925676,5.004931741,4.627585196,4.930678475,4.653583592,4.662265902,4.550832249,4.466040472,4.593063918,6.933329115,6.156537839,6.131117933,5.427594772,5.102539571,5.079415316,5.660448014,5.665320665,4.485924861,4.155311984,4.048623025
16,C1759,7.053519199,6.61680867,6.401832624,6.850899179,6.731903931,6.833645677,7.803256864,7.209302528,6.681856841,6.354703982,7.355360866,7.211762424,6.566552018,7.213888541,6.4915326,7.412515065,6.88872066,7.15401565,6.950563166,6.735017993,6.455911529,7.776931423,6.36368752,6.153448304,6.595141986,6.44650581,7.628361786,7.371595426,6.879824311,7.155609633,7.704227237,9.611775063,7.156809756,6.840807044,6.749334939,7.74549265,6.549898415,7.498911041,6.68529823,6.779045245,7.152993929,7.876473301,6.954421829,6.998976268,6.665149253,6.724107967,6.230329222,7.32510887,6.119899263,7.121208078,7.55668394,6.837200993,6.745713778,7.856565023,7.208568612,7.31850783
16,C1771,8.081443851,8.037919162,7.873378248,7.575981387,8.459291129,6.668500045,7.239555769,7.64895841,7.924001945,7.769158128,7.686889987,7.732380604,8.24144769,7.656498677,6.62435549,7.674850365,8.417650539,7.540376152,7.855129619,8.08068054,7.995474925,7.353273385,7.795915041,6.534942675,6.326032726,6.701789829,7.649242829,7.834297675,8.307967645,7.652435432,7.695288738,7.589519205,8.371843497,7.016645585,6.978387621,7.33017011,6.776169232,7.882723149,6.485569943,8.407957085,7.556722439,7.244931726,6.681358062,7.433695271,7.980870713,7.353589782,7.240719624,8.461798435,7.7454837,8.032947411,7.289101876,7.505938003,7.986512103,7.413070648,7.632833284,7.941130388
16,C2159,8.05318924,8.449963451,7.725995157,7.681215428,8.787992457,9.369563095,7.512062187,7.840833384,7.678750818,7.973823985,7.984195356,8.08075344,7.260310101,7.570690998,8.03338853,7.501546983,8.059344992,8.097456703,6.915979902,7.464946415,7.922547118,7.959723763,8.03578675,8.873094577,7.514487532,7.7102373,6.993684907,7.969626833,7.092600956,7.917093119,7.870149439,7.751396989,7.319347167,8.051176145,7.705765061,7.252918905,7.333786151,8.015012696,7.140807189,7.28643697,8.268833832,8.150893944,7.146639567,8.032622198,7.787010501,8.545933307,8.48302287,8.775522342,9.112415236,7.876212515,8.062733853,8.385469971,7.357413361,7.360741072,7.151182054,7.907186636
16,C1846,6.583161974,7.539569338,6.861725772,6.399958213,7.187702764,7.867815039,6.857879938,7.634074909,6.562869791,6.497797785,7.113744628,7.516545037,6.359077942,6.729272581,7.846070025,5.299672891,6.650584463,7.981271055,6.542622541,6.262829203,6.783352113,8.659286174,6.389569432,7.575341449,7.137495949,6.443915306,6.160886509,7.157326967,6.75634641,6.994160282,7.152690904,7.608625148,6.607077839,7.350906247,7.166800028,7.090460052,6.511536203,7.115126904,6.172651973,6.212769901,7.684006065,7.364593044,6.338647211,6.560423964,6.618264022,7.552608314,7.47412041,6.959949865,6.622711904,6.876082233,7.293691385,7.112553703,7.851165585,7.277247295,6.184686977,6.315345665
16,C1493,8.805443988,7.498381583,8.355616007,8.579729172,9.324210046,7.967250944,8.595628695,8.670831251,8.207181611,8.769191186,8.801660239,8.148348539,8.323965938,8.642590925,7.27478133,8.009050882,8.049347933,7.950339803,7.622162165,7.322935711,8.889122631,7.634639204,9.391988863,8.151527951,8.287368345,8.421714199,8.450442826,7.999437648,8.50623663,8.591650444,8.267436313,8.47029917,8.920051143,8.242222119,7.00317399,7.662467154,7.424049332,9.252941247,7.993494765,7.731714478,8.68821961,8.16803721,7.601502663,8.026509674,7.934947778,8.051353213,8.341412448,8.910664196,7.352377089,8.187527377,8.395923114,7.677839724,8.897813828,8.476942716,8.710188425,9.722425177
16,C1848,8.368800247,8.932489753,8.580131702,8.418415355,8.781042748,9.048233809,8.313618769,9.411830653,7.852050669,9.384450282,8.505314344,8.9620688,7.630185054,7.862092332,9.909547202,6.304365658,7.666586629,9.746920017,7.610754102,8.250246049,8.793669762,10.52914631,8.321315001,8.888460275,9.329720247,8.500203517,7.900234346,9.005753683,8.347757703,8.877672541,8.72124608,8.854280863,8.216704717,8.838435193,8.414611894,8.790363819,7.185593145,8.325289441,7.971754145,8.346710676,9.024506916,8.377952163,7.600036689,8.021337869,8.481374118,8.900874567,9.13882027,7.977485675,7.971546663,9.398772118,8.949058585,8.698731423,9.224047159,8.793301596,8.045569626,7.617681922
16,C179,10.76763068,11.5005435,10.90896126,10.66856936,10.99207248,9.42752597,10.73527923,10.56148346,11.15470386,10.67969441,11.14972824,10.81436305,10.82355404,10.84217728,11.0672788,10.22469224,10.00996297,11.13326427,10.76592649,11.06289549,11.45222323,10.76378443,10.5231581,10.85913692,10.71110883,10.67803671,10.59809014,10.81160307,10.80625872,10.32277211,11.40939399,12.19784989,10.80491201,10.77018037,10.85764106,10.92040907,11.77297993,11.99624714,10.65098827,10.91691464,11.43621424,11.50329365,11.30643053,11.97062888,10.55922733,11.14093368,11.56287285,10.78457475,10.46807153,10.98254989,10.8743219,11.028365,12.27638417,10.95012916,10.87909766,10.81432206
16,C2415,5.500263448,6.329538185,6.012326917,5.860786888,5.339831914,4.685200265,6.008709534,4.437067397,6.070273063,6.642883621,5.362859976,5.57371459,6.173086615,5.916735079,5.319245394,7.25390373,5.638833718,6.912120858,5.187025216,5.732684178,5.196533975,7.256008077,6.139255919,6.082559489,5.568582608,6.096385798,5.99602356,4.049595753,7.169520724,6.240323127,6.013488113,4.752896015,6.689110005,5.174604582,6.943448084,6.18652585,5.372587873,6.390436148,4.722571613,6.767445088,5.873245876,5.674873147,6.435740301,5.124681682,7.586415523,5.918131729,4.958720471,6.877121644,5.307255759,5.470152649,5.965745865,5.877975573,5.122895671,5.916428004,5.081076746,5.365881214
16,C2153,9.020126734,9.137997556,8.873034304,8.932846985,8.514129165,9.028302843,8.535003394,8.799396345,8.986234264,8.823857511,9.116381073,8.966713028,8.387622594,8.555466402,9.32245125,8.498273644,8.73380616,9.101074182,8.524325783,7.99756146,8.900330885,8.315510477,8.914599724,8.954113621,8.753796525,8.856104812,8.539235928,9.162316082,9.099202246,8.93531115,9.00346603,10.36375218,8.662432258,8.977810098,8.515702034,8.788002061,8.765602724,10.02716317,8.355323234,9.202951889,9.754417692,9.76728224,8.653719289,10.02150159,8.819888683,9.542300603,9.0720619,10.19717634,9.421008704,9.255253374,9.271450984,9.467213931,9.770409218,8.801082046,9.482909211,9.429816725
16,C863,8.18145606,7.873768617,8.555356107,8.367794861,8.471490796,7.660436487,7.973579612,7.481301001,8.13230306,7.126325128,7.057777933,7.487056354,7.533479256,7.535687672,8.661305235,7.941907626,6.844274821,7.871596864,8.399171824,8.108329476,7.301897929,8.113662111,7.931113086,8.955670236,8.240623575,7.370742907,7.772650334,7.284602967,7.419362041,7.054679391,6.384195231,7.958100792,7.538719994,7.723339897,7.831610313,8.187488722,7.020454908,7.686404582,8.766931708,8.03067631,7.638262058,7.690355968,8.089765298,8.557641046,7.088764845,8.034196948,8.36401501,8.784913268,7.087788923,8.168586658,7.851306482,8.222564272,7.130188327,7.915849185,7.163856469,7.2812401
16,C172,9.172095191,8.874025954,8.769043852,8.925477441,8.713315486,8.866921122,8.180316236,8.623337447,9.328830002,9.193365759,8.253907075,8.938711902,9.042182696,9.086076537,9.094780904,7.999884504,8.954955677,8.362620037,8.684686805,8.999439061,9.113889841,7.965693483,8.711676079,7.826722668,9.333582146,8.883742154,9.110444974,8.6774673,8.710163717,8.288564845,8.576665873,8.309862014,8.571076638,9.375622952,9.104246901,8.91332919,8.813724549,8.482999638,9.629889185,8.992122136,8.451202105,7.932306705,8.42113627,8.872626451,8.377378572,8.340827455,9.234204703,8.181129627,7.675471109,8.863342003,8.527094009,8.509917637,9.188153028,8.478581619,9.009945979,8.945327531
16,C423,8.521086416,8.756805666,8.548191127,8.737000818,6.786870563,8.384981807,8.336199277,8.83290163,8.591756107,9.021789404,9.679348645,8.914113782,8.690188218,8.182869695,8.677834999,8.419637754,9.067126709,8.884429767,8.187520252,8.389243718,8.786579511,8.570096726,8.684285942,8.565098596,8.983318729,8.883375486,8.66404942,8.909565549,8.964988579,8.513350153,8.673360288,10.4244476,8.573778439,8.3560315,8.244590758,8.173558824,9.143607194,9.88995502,9.232779739,9.232077931,8.558797259,9.176435353,8.338930265,9.282954798,8.549316194,9.175170448,9.16639283,8.955799639,9.564678987,9.192439863,8.876525008,9.144513676,9.865344329,8.835366045,9.177036196,9.232543882
16,C1210,7.079840573,6.955152409,6.736061358,7.222484824,6.281459907,6.844675861,6.92278964,7.353370211,7.022158586,7.457237212,7.857762721,7.104288339,6.846472366,7.130839971,7.05070187,6.910875043,7.403830398,7.00129572,6.517846389,6.732218519,7.202892698,7.039304784,7.055416336,7.154473701,7.110121864,7.137293486,7.119213382,7.34360948,7.219383718,6.829768133,7.243435929,8.789308496,6.898573049,6.481020319,6.558575604,6.720423837,7.493447213,8.229599357,7.537839904,7.613251867,7.237690029,7.574539316,7.037690212,7.61123107,6.956198588,7.558517416,7.320776536,7.382814536,7.835162738,7.484309603,7.054953664,7.473327585,8.275481595,7.417896061,7.548087692,7.651104056
16,C2323,7.360429058,6.996589839,8.416930516,7.066510299,7.01446568,7.496220685,7.088684707,7.185663188,7.476003296,6.875951523,6.660727926,7.511444868,7.799374699,7.399055907,7.94571476,8.117897806,7.830136121,6.686975082,6.930348659,7.392955005,6.926050603,6.856650823,6.920185618,7.03966141,6.802991001,6.697323189,6.722294943,7.342156634,6.805567779,6.401138282,7.066466523,8.317568381,7.167128979,7.644268807,6.609094569,7.505999209,7.48411526,6.886281819,7.005251281,6.998316227,6.665101284,6.989522697,7.186235387,7.646200066,6.597076517,6.783153609,7.507467395,7.844179275,7.571996339,6.8791727,7.323237435,6.952545913,7.251603144,7.956782607,6.96334204,7.114956286
16,C2047,8.142318671,8.685851179,8.716358686,8.788979464,5.355997425,9.049558393,8.096915498,8.797592585,9.145470856,8.951061657,9.550291988,9.808801381,9.42190741,9.40596576,9.066525602,8.327072958,9.31597901,9.330012268,8.046958496,8.463041269,8.754954653,9.780741736,8.42065353,8.223540785,8.963325921,9.032883059,9.142267043,8.774691329,9.36765146,8.360456358,8.447419994,9.488870445,8.604056364,9.275556651,8.048999757,9.200645759,8.054735688,9.084280571,8.264791646,9.231680456,9.326605858,9.753845808,7.712182265,9.440986146,8.798116931,9.821436769,9.693906566,8.333524708,8.859309437,9.071530269,8.597815832,9.816791515,9.786324727,7.981977583,9.057830859,8.963725934
